Time,House AB
7/4/2021 17:50,269.05
7/4/2021 18:00,225.5
7/4/2021 18:10,322
7/4/2021 18:20,334
7/4/2021 18:30,436.45
7/4/2021 18:40,402.15
7/4/2021 18:50,368.75
7/4/2021 19:00,223.1
7/4/2021 19:10,215.8
7/4/2021 19:20,345.6
7/4/2021 19:30,335.6
7/4/2021 19:40,311.75
7/4/2021 19:50,419.65
7/4/2021 20:00,419.35
7/4/2021 20:10,266.2
7/4/2021 20:20,260.35
7/4/2021 20:30,337.25
7/4/2021 20:40,332.4
7/4/2021 20:50,259.9
7/4/2021 21:00,325.75
7/4/2021 21:10,401.85
7/4/2021 21:20,367.4
7/4/2021 21:30,302.3
7/4/2021 21:40,335.3
7/4/2021 21:50,459.4
7/4/2021 22:00,409.6
7/4/2021 22:10,589.95
7/4/2021 22:20,497.75
7/4/2021 22:30,452.35
7/4/2021 22:40,424.7
7/4/2021 22:50,359.75
7/4/2021 23:00,332.7
7/4/2021 23:10,227.35
7/4/2021 23:20,226.25
7/4/2021 23:30,393.75
7/4/2021 23:40,451.6
7/4/2021 23:50,451.25
7/5/2021 0:00,357.75
7/5/2021 0:10,306.95
7/5/2021 0:20,229.15
7/5/2021 0:30,225.85
7/5/2021 0:40,251.5
7/5/2021 0:50,489.6
7/5/2021 1:00,565.9
7/5/2021 1:10,385.65
7/5/2021 1:20,277.65
7/5/2021 1:30,230.75
7/5/2021 1:40,229.8
7/5/2021 1:50,246.35
7/5/2021 2:00,386.25
7/5/2021 2:10,560.85
7/5/2021 2:20,536.15
7/5/2021 2:30,240
7/5/2021 2:40,226.8
7/5/2021 2:50,247.8
7/5/2021 3:00,238.4
7/5/2021 3:10,335.7
7/5/2021 3:20,452.6
7/5/2021 3:30,570.3
7/5/2021 3:40,408.9
7/5/2021 3:50,250.6
7/5/2021 4:00,231.15
7/5/2021 4:10,227.95
7/5/2021 4:20,325.75
7/5/2021 4:30,357.8
7/5/2021 4:40,370.95
7/5/2021 4:50,450.85
7/5/2021 5:00,422.45
7/5/2021 5:10,225.95
7/5/2021 5:20,227.6
7/5/2021 5:30,332.35
7/5/2021 5:40,356.65
7/5/2021 5:50,352.05
7/5/2021 6:00,229.8
7/5/2021 6:10,407.8
7/5/2021 6:20,585.05
7/5/2021 6:30,1061.2
7/5/2021 6:40,387.35
7/5/2021 6:50,615.3
7/5/2021 7:00,499.25
7/5/2021 7:10,425.35
7/5/2021 7:20,411.45
7/5/2021 7:30,231.45
7/5/2021 7:40,536
7/5/2021 7:50,568.15
7/5/2021 8:00,566.5
7/5/2021 8:10,787.1
7/5/2021 8:20,1235.95
7/5/2021 8:30,620.4
7/5/2021 8:40,500.65
7/5/2021 8:50,307.1
7/5/2021 9:00,376
7/5/2021 9:10,368.65
7/5/2021 9:20,269.25
7/5/2021 9:30,368.95
7/5/2021 9:40,442.4
7/5/2021 9:50,387.95
7/5/2021 10:00,321.3
7/5/2021 10:10,371.65
7/5/2021 10:20,365.5
7/5/2021 10:30,320.9
7/5/2021 10:40,384.55
7/5/2021 10:50,574.65
7/5/2021 11:00,510.6
7/5/2021 11:10,348.65
7/5/2021 11:20,396.75
7/5/2021 11:30,391.5
7/5/2021 11:40,372.25
7/5/2021 11:50,492.65
7/5/2021 12:00,623
7/5/2021 12:10,757.3
7/5/2021 12:20,307.2
7/5/2021 12:30,342.9
7/5/2021 12:40,381.15
7/5/2021 12:50,1762.25
7/5/2021 13:00,454.4
7/5/2021 13:10,1262.9
7/5/2021 13:20,1672.45
7/5/2021 13:30,287.05
7/5/2021 13:40,429.25
7/5/2021 13:50,446.35
7/5/2021 14:00,368.7
7/5/2021 14:10,432.55
7/5/2021 14:20,489.95
7/5/2021 14:30,332.35
7/5/2021 14:40,327.6
7/5/2021 14:50,423.7
7/5/2021 15:00,378.2
7/5/2021 15:10,300.05
7/5/2021 15:20,383.85
7/5/2021 15:30,449.75
7/5/2021 15:40,299.8
7/5/2021 15:50,332.8
7/5/2021 16:00,357.2
7/5/2021 16:10,353.8
7/5/2021 16:20,239.15
7/5/2021 16:30,375.3
7/5/2021 16:40,422.6
7/5/2021 16:50,340.45
7/5/2021 17:00,362.95
7/5/2021 17:10,356
7/5/2021 17:20,351.6
7/5/2021 17:30,517.7
7/5/2021 17:40,747.5
7/5/2021 17:50,635.2
7/5/2021 18:00,419.05
7/5/2021 18:10,574.45
7/5/2021 18:20,629.55
7/5/2021 18:30,545.7
7/5/2021 18:40,317.25
7/5/2021 18:50,491.2
7/5/2021 19:00,451.25
7/5/2021 19:10,287.9
7/5/2021 19:20,422.8
7/5/2021 19:30,391.05
7/5/2021 19:40,5729.7
7/5/2021 19:50,8327.45
7/5/2021 20:00,10648.85
7/5/2021 20:10,7857.85
7/5/2021 20:20,7198.35
7/5/2021 20:30,6803.55
7/5/2021 20:40,2966.3
7/5/2021 20:50,531.75
7/5/2021 21:00,519.55
7/5/2021 21:10,787.95
7/5/2021 21:20,377.6
7/5/2021 21:30,415
7/5/2021 21:40,474.25
7/5/2021 21:50,432.65
7/5/2021 22:00,494.8
7/5/2021 22:10,466.35
7/5/2021 22:20,312.05
7/5/2021 22:30,260.95
7/5/2021 22:40,331.75
7/5/2021 22:50,393.7
7/5/2021 23:00,443.35
7/5/2021 23:10,475.5
7/5/2021 23:20,456.8
7/5/2021 23:30,356.2
7/5/2021 23:40,259.7
7/5/2021 23:50,356.95
7/6/2021 0:00,393.05
7/6/2021 0:10,390.1
7/6/2021 0:20,383.2
7/6/2021 0:30,459.1
7/6/2021 0:40,387.15
7/6/2021 0:50,281.15
7/6/2021 1:00,365.75
7/6/2021 1:10,390.4
7/6/2021 1:20,385.85
7/6/2021 1:30,313.8
7/6/2021 1:40,458.7
7/6/2021 1:50,447.8
7/6/2021 2:00,287.6
7/6/2021 2:10,393.75
7/6/2021 2:20,391.7
7/6/2021 2:30,324.2
7/6/2021 2:40,259.4
7/6/2021 2:50,468.55
7/6/2021 3:00,454.7
7/6/2021 3:10,393.55
7/6/2021 3:20,391.95
7/6/2021 3:30,387.5
7/6/2021 3:40,303.35
7/6/2021 3:50,294.15
7/6/2021 4:00,317.75
7/6/2021 4:10,474.2
7/6/2021 4:20,511.8
7/6/2021 4:30,404.2
7/6/2021 4:40,401.35
7/6/2021 4:50,316.75
7/6/2021 5:00,266.45
7/6/2021 5:10,259.5
7/6/2021 5:20,453.15
7/6/2021 5:30,564.7
7/6/2021 5:40,472.15
7/6/2021 5:50,403.45
7/6/2021 6:00,258.65
7/6/2021 6:10,258
7/6/2021 6:20,258.7
7/6/2021 6:30,259.45
7/6/2021 6:40,587.85
7/6/2021 6:50,606.2
7/6/2021 7:00,437.15
7/6/2021 7:10,263.4
7/6/2021 7:20,262.1
7/6/2021 7:30,261
7/6/2021 7:40,308.8
7/6/2021 7:50,415.25
7/6/2021 8:00,809.35
7/6/2021 8:10,727.8
7/6/2021 8:20,559.5
7/6/2021 8:30,769.25
7/6/2021 8:40,1178.9
7/6/2021 8:50,766.25
7/6/2021 9:00,734.45
7/6/2021 9:10,700.35
7/6/2021 9:20,1657.6
7/6/2021 9:30,2887.9
7/6/2021 9:40,1582.3
7/6/2021 9:50,493.2
7/6/2021 10:00,654.95
7/6/2021 10:10,2383.3
7/6/2021 10:20,2819
7/6/2021 10:30,2416.65
7/6/2021 10:40,275.7
7/6/2021 10:50,275
7/6/2021 11:00,286.8
7/6/2021 11:10,602.85
7/6/2021 11:20,587.2
7/6/2021 11:30,585
7/6/2021 11:40,337.75
7/6/2021 11:50,278.15
7/6/2021 12:00,261.45
7/6/2021 12:10,289.1
7/6/2021 12:20,564.15
7/6/2021 12:30,588.2
7/6/2021 12:40,417.4
7/6/2021 12:50,270.6
7/6/2021 13:00,262.2
7/6/2021 13:10,261.95
7/6/2021 13:20,308.1
7/6/2021 13:30,514.05
7/6/2021 13:40,603.85
7/6/2021 13:50,450.4
7/6/2021 14:00,261.75
7/6/2021 14:10,261.3
7/6/2021 14:20,261.6
7/6/2021 14:30,338.4
7/6/2021 14:40,459.65
7/6/2021 14:50,598.7
7/6/2021 15:00,626.45
7/6/2021 15:10,1058.75
7/6/2021 15:20,353.25
7/6/2021 15:30,296.55
7/6/2021 15:40,432.9
7/6/2021 15:50,561.75
7/6/2021 16:00,799.85
7/6/2021 16:10,671.1
7/6/2021 16:20,495.25
7/6/2021 16:30,456.8
7/6/2021 16:40,476.35
7/6/2021 16:50,557
7/6/2021 17:00,516.4
7/6/2021 17:10,670.65
7/6/2021 17:20,561.3
7/6/2021 17:30,394.15
7/6/2021 17:40,366.1
7/6/2021 17:50,317.35
7/6/2021 18:00,1470.4
7/6/2021 18:10,599.5
7/6/2021 18:20,458.9
7/6/2021 18:30,301.4
7/6/2021 18:40,324.1
7/6/2021 18:50,294.55
7/6/2021 19:00,344.8
7/6/2021 19:10,480.2
7/6/2021 19:20,657.15
7/6/2021 19:30,542.25
7/6/2021 19:40,531.65
7/6/2021 19:50,315.5
7/6/2021 20:00,308.7
7/6/2021 20:10,391.9
7/6/2021 20:20,437.35
7/6/2021 20:30,610.55
7/6/2021 20:40,537.75
7/6/2021 20:50,1000.1
7/6/2021 21:00,306.3
7/6/2021 21:10,319.75
7/6/2021 21:20,419.5
7/6/2021 21:30,532.1
7/6/2021 21:40,650.9
7/6/2021 21:50,543.35
7/6/2021 22:00,693.55
7/6/2021 22:10,325.5
7/6/2021 22:20,340
7/6/2021 22:30,514.7
7/6/2021 22:40,618.4
7/6/2021 22:50,435.65
7/6/2021 23:00,263
7/6/2021 23:10,263.65
7/6/2021 23:20,264.05
7/6/2021 23:30,263.45
7/6/2021 23:40,577.15
7/6/2021 23:50,502
7/7/2021 0:00,367.8
7/7/2021 0:10,262
7/7/2021 0:20,259.85
7/7/2021 0:30,259.9
7/7/2021 0:40,438
7/7/2021 0:50,521.35
7/7/2021 1:00,390.05
7/7/2021 1:10,373.25
7/7/2021 1:20,262.3
7/7/2021 1:30,260.6
7/7/2021 1:40,347.3
7/7/2021 1:50,457.4
7/7/2021 2:00,392
7/7/2021 2:10,390.8
7/7/2021 2:20,382.6
7/7/2021 2:30,260.6
7/7/2021 2:40,283.9
7/7/2021 2:50,425.35
7/7/2021 3:00,386.6
7/7/2021 3:10,329.5
7/7/2021 3:20,390.85
7/7/2021 3:30,380.2
7/7/2021 3:40,284.45
7/7/2021 3:50,325.05
7/7/2021 4:00,457
7/7/2021 4:10,299.25
7/7/2021 4:20,332.1
7/7/2021 4:30,389.05
7/7/2021 4:40,410.15
7/7/2021 4:50,261.15
7/7/2021 5:00,392.4
7/7/2021 5:10,448.85
7/7/2021 5:20,283
7/7/2021 5:30,309.7
7/7/2021 5:40,414.45
7/7/2021 5:50,385.9
7/7/2021 6:00,266.8
7/7/2021 6:10,415.4
7/7/2021 6:20,393.95
7/7/2021 6:30,261.65
7/7/2021 6:40,327.7
7/7/2021 6:50,395.15
7/7/2021 7:00,394.95
7/7/2021 7:10,282.1
7/7/2021 7:20,446.55
7/7/2021 7:30,819.5
7/7/2021 7:40,535.65
7/7/2021 7:50,553.35
7/7/2021 8:00,630.8
7/7/2021 8:10,619.6
7/7/2021 8:20,1398.15
7/7/2021 8:30,601.35
7/7/2021 8:40,476.95
7/7/2021 8:50,888.95
7/7/2021 9:00,278.3
7/7/2021 9:10,361.2
7/7/2021 9:20,355.8
7/7/2021 9:30,235.65
7/7/2021 9:40,388.35
7/7/2021 9:50,421.2
7/7/2021 10:00,1270.2
7/7/2021 10:10,285
7/7/2021 10:20,360.65
7/7/2021 10:30,357.15
7/7/2021 10:40,256.45
7/7/2021 10:50,228.5
7/7/2021 11:00,414.45
7/7/2021 11:10,383.5
7/7/2021 11:20,299.9
7/7/2021 11:30,372.85
7/7/2021 11:40,394.2
7/7/2021 11:50,985.6
7/7/2021 12:00,979.15
7/7/2021 12:10,1197.25
7/7/2021 12:20,415.35
7/7/2021 12:30,534.9
7/7/2021 12:40,598.05
7/7/2021 12:50,566.85
7/7/2021 13:00,440.45
7/7/2021 13:10,1492.4
7/7/2021 13:20,628.9
7/7/2021 13:30,440
7/7/2021 13:40,630.45
7/7/2021 13:50,739.6
7/7/2021 14:00,740.35
7/7/2021 14:10,611.15
7/7/2021 14:20,811.6
7/7/2021 14:30,745.1
7/7/2021 14:40,619.05
7/7/2021 14:50,660.85
7/7/2021 15:00,687.9
7/7/2021 15:10,975.25
7/7/2021 15:20,2056.15
7/7/2021 15:30,579.05
7/7/2021 15:40,554.45
7/7/2021 15:50,517.9
7/7/2021 16:00,619.95
7/7/2021 16:10,658.65
7/7/2021 16:20,812.95
7/7/2021 16:30,723.3
7/7/2021 16:40,540.95
7/7/2021 16:50,512.7
7/7/2021 17:00,513.75
7/7/2021 17:10,584.7
7/7/2021 17:20,741.95
7/7/2021 17:30,586.55
7/7/2021 17:40,282.95
7/7/2021 17:50,240.55
7/7/2021 18:00,240.35
7/7/2021 18:10,269.25
7/7/2021 18:20,331.7
7/7/2021 18:30,509.5
7/7/2021 18:40,703.6
7/7/2021 18:50,493.7
7/7/2021 19:00,220.15
7/7/2021 19:10,204.8
7/7/2021 19:20,205.7
7/7/2021 19:30,438.25
7/7/2021 19:40,555.9
7/7/2021 19:50,641.8
7/7/2021 20:00,508.3
7/7/2021 20:10,204.85
7/7/2021 20:20,220.65
7/7/2021 20:30,395.4
7/7/2021 20:40,509.45
7/7/2021 20:50,345.4
7/7/2021 21:00,334.7
7/7/2021 21:10,211.5
7/7/2021 21:20,217.25
7/7/2021 21:30,215
7/7/2021 21:40,428.9
7/7/2021 21:50,462.1
7/7/2021 22:00,342.75
7/7/2021 22:10,342.15
7/7/2021 22:20,204.35
7/7/2021 22:30,212.75
7/7/2021 22:40,218.3
7/7/2021 22:50,392.9
7/7/2021 23:00,464.55
7/7/2021 23:10,335.95
7/7/2021 23:20,294.25
7/7/2021 23:30,213.9
7/7/2021 23:40,215.45
7/7/2021 23:50,203.2
7/8/2021 0:00,361.55
7/8/2021 0:10,480
7/8/2021 0:20,336.05
7/8/2021 0:30,338.75
7/8/2021 0:40,215.35
7/8/2021 0:50,202.5
7/8/2021 1:00,202.1
7/8/2021 1:10,278.65
7/8/2021 1:20,463.6
7/8/2021 1:30,399.7
7/8/2021 1:40,341.35
7/8/2021 1:50,209.8
7/8/2021 2:00,202.35
7/8/2021 2:10,202.85
7/8/2021 2:20,202.1
7/8/2021 2:30,437.55
7/8/2021 2:40,504.8
7/8/2021 2:50,332.55
7/8/2021 3:00,211.05
7/8/2021 3:10,203.05
7/8/2021 3:20,203.05
7/8/2021 3:30,220.5
7/8/2021 3:40,307.55
7/8/2021 3:50,534.35
7/8/2021 4:00,390.25
7/8/2021 4:10,209.6
7/8/2021 4:20,205.5
7/8/2021 4:30,220.25
7/8/2021 4:40,209.3
7/8/2021 4:50,218.35
7/8/2021 5:00,481.2
7/8/2021 5:10,507
7/8/2021 5:20,224.2
7/8/2021 5:30,248.95
7/8/2021 5:40,222.35
7/8/2021 5:50,202.85
7/8/2021 6:00,220.1
7/8/2021 6:10,339.4
7/8/2021 6:20,487.25
7/8/2021 6:30,406.75
7/8/2021 6:40,209.5
7/8/2021 6:50,211.9
7/8/2021 7:00,210.55
7/8/2021 7:10,574.7
7/8/2021 7:20,637.4
7/8/2021 7:30,705.55
7/8/2021 7:40,651.15
7/8/2021 7:50,546.55
7/8/2021 8:00,1156.1
7/8/2021 8:10,398.45
7/8/2021 8:20,612.4
7/8/2021 8:30,601.1
7/8/2021 8:40,468.5
7/8/2021 8:50,239.75
7/8/2021 9:00,213.15
7/8/2021 9:10,213.05
7/8/2021 9:20,213.3
7/8/2021 9:30,263.2
7/8/2021 9:40,549.85
7/8/2021 9:50,425.55
7/8/2021 10:00,213.55
7/8/2021 10:10,213.45
7/8/2021 10:20,212.95
7/8/2021 10:30,233.75
7/8/2021 10:40,311.65
7/8/2021 10:50,397.8
7/8/2021 11:00,491.05
7/8/2021 11:10,346.15
7/8/2021 11:20,205.05
7/8/2021 11:30,226.6
7/8/2021 11:40,203.15
7/8/2021 11:50,334.75
7/8/2021 12:00,333.95
7/8/2021 12:10,423.95
7/8/2021 12:20,357.1
7/8/2021 12:30,226.3
7/8/2021 12:40,202.65
7/8/2021 12:50,220.2
7/8/2021 13:00,340.1
7/8/2021 13:10,333.85
7/8/2021 13:20,637.5
7/8/2021 13:30,948.2
7/8/2021 13:40,251.9
7/8/2021 13:50,439.7
7/8/2021 14:00,440.1
7/8/2021 14:10,535.8
7/8/2021 14:20,459.55
7/8/2021 14:30,263.75
7/8/2021 14:40,202.15
7/8/2021 14:50,202.4
7/8/2021 15:00,202.9
7/8/2021 15:10,389.6
7/8/2021 15:20,535.75
7/8/2021 15:30,385.3
7/8/2021 15:40,241.7
7/8/2021 15:50,202.8
7/8/2021 16:00,202.25
7/8/2021 16:10,202.7
7/8/2021 16:20,414.6
7/8/2021 16:30,538.6
7/8/2021 16:40,336.6
7/8/2021 16:50,265.65
7/8/2021 17:00,202.8
7/8/2021 17:10,202.75
7/8/2021 17:20,230.15
7/8/2021 17:30,446.1
7/8/2021 17:40,447.15
7/8/2021 17:50,334.15
7/8/2021 18:00,260.9
7/8/2021 18:10,202.95
7/8/2021 18:20,202.9
7/8/2021 18:30,321.85
7/8/2021 18:40,428.25
7/8/2021 18:50,388.55
7/8/2021 19:00,334.45
7/8/2021 19:10,265.15
7/8/2021 19:20,207.35
7/8/2021 19:30,229.9
7/8/2021 19:40,373.85
7/8/2021 19:50,425.1
7/8/2021 20:00,345.45
7/8/2021 20:10,338.5
7/8/2021 20:20,257.15
7/8/2021 20:30,223.45
7/8/2021 20:40,358.5
7/8/2021 20:50,564.85
7/8/2021 21:00,540.7
7/8/2021 21:10,589.15
7/8/2021 21:20,578.75
7/8/2021 21:30,537.65
7/8/2021 21:40,466.7
7/8/2021 21:50,524.2
7/8/2021 22:00,378.7
7/8/2021 22:10,207.95
7/8/2021 22:20,353.6
7/8/2021 22:30,968.35
7/8/2021 22:40,490.9
7/8/2021 22:50,304.25
7/8/2021 23:00,457.1
7/8/2021 23:10,282.3
7/8/2021 23:20,206.2
7/8/2021 23:30,298.4
7/8/2021 23:40,338
7/8/2021 23:50,334.25
7/9/2021 0:00,224
7/9/2021 0:10,338.6
7/9/2021 0:20,403.25
7/9/2021 0:30,224.55
7/9/2021 0:40,264.4
7/9/2021 0:50,336.55
7/9/2021 1:00,332.05
7/9/2021 1:10,228.05
7/9/2021 1:20,201.25
7/9/2021 1:30,395.15
7/9/2021 1:40,361.25
7/9/2021 1:50,244.75
7/9/2021 2:00,336.05
7/9/2021 2:10,335.6
7/9/2021 2:20,233.7
7/9/2021 2:30,224.1
7/9/2021 2:40,202.5
7/9/2021 2:50,391.7
7/9/2021 3:00,383.3
7/9/2021 3:10,336.7
7/9/2021 3:20,332.3
7/9/2021 3:30,265.45
7/9/2021 3:40,200.35
7/9/2021 3:50,202.1
7/9/2021 4:00,201.1
7/9/2021 4:10,404
7/9/2021 4:20,475
7/9/2021 4:30,355.2
7/9/2021 4:40,247.25
7/9/2021 4:50,201.95
7/9/2021 5:00,205.95
7/9/2021 5:10,203.85
7/9/2021 5:20,215.45
7/9/2021 5:30,553.6
7/9/2021 5:40,473.85
7/9/2021 5:50,283.1
7/9/2021 6:00,216.3
7/9/2021 6:10,215.55
7/9/2021 6:20,215.15
7/9/2021 6:30,234.5
7/9/2021 6:40,332.15
7/9/2021 6:50,477.65
7/9/2021 7:00,447.85
7/9/2021 7:10,200.05
7/9/2021 7:20,201.55
7/9/2021 7:30,225.1
7/9/2021 7:40,201.15
7/9/2021 7:50,328.1
7/9/2021 8:00,334.55
7/9/2021 8:10,605.1
7/9/2021 8:20,583.65
7/9/2021 8:30,440.45
7/9/2021 8:40,1286.8
7/9/2021 8:50,585.65
7/9/2021 9:00,595.4
7/9/2021 9:10,428.75
7/9/2021 9:20,511.2
7/9/2021 9:30,599.5
7/9/2021 9:40,584.65
7/9/2021 9:50,552.35
7/9/2021 10:00,565.15
7/9/2021 10:10,976.75
7/9/2021 10:20,888.25
7/9/2021 10:30,705.6
7/9/2021 10:40,553.8
7/9/2021 10:50,551.25
7/9/2021 11:00,593.15
7/9/2021 11:10,585.7
7/9/2021 11:20,721.9
7/9/2021 11:30,864.8
7/9/2021 11:40,854.4
7/9/2021 11:50,605.85
7/9/2021 12:00,543.95
7/9/2021 12:10,689.8
7/9/2021 12:20,2480.8
7/9/2021 12:30,731.7
7/9/2021 12:40,1091.65
7/9/2021 12:50,300.25
7/9/2021 13:00,223.5
7/9/2021 13:10,223
7/9/2021 13:20,233
7/9/2021 13:30,261.65
7/9/2021 13:40,537.9
7/9/2021 13:50,552.1
7/9/2021 14:00,824.4
7/9/2021 14:10,654.15
7/9/2021 14:20,234.65
7/9/2021 14:30,235.3
7/9/2021 14:40,299.05
7/9/2021 14:50,563.9
7/9/2021 15:00,529.15
7/9/2021 15:10,280.5
7/9/2021 15:20,236.3
7/9/2021 15:30,235.9
7/9/2021 15:40,226.5
7/9/2021 15:50,387.4
7/9/2021 16:00,557.9
7/9/2021 16:10,662.95
7/9/2021 16:20,489.5
7/9/2021 16:30,433.9
7/9/2021 16:40,407.25
7/9/2021 16:50,351.6
7/9/2021 17:00,534.45
7/9/2021 17:10,715.7
7/9/2021 17:20,517.6
7/9/2021 17:30,346.8
7/9/2021 17:40,331.65
7/9/2021 17:50,279
7/9/2021 18:00,299.7
7/9/2021 18:10,580.1
7/9/2021 18:20,867.95
7/9/2021 18:30,755.8
7/9/2021 18:40,368.4
7/9/2021 18:50,333.7
7/9/2021 19:00,287.85
7/9/2021 19:10,398.15
7/9/2021 19:20,572.65
7/9/2021 19:30,463.45
7/9/2021 19:40,330.05
7/9/2021 19:50,232.9
7/9/2021 20:00,233.75
7/9/2021 20:10,234.75
7/9/2021 20:20,407.9
7/9/2021 20:30,561.45
7/9/2021 20:40,387.3
7/9/2021 20:50,311.9
7/9/2021 21:00,230.1
7/9/2021 21:10,233.15
7/9/2021 21:20,252.4
7/9/2021 21:30,474
7/9/2021 21:40,540.35
7/9/2021 21:50,358.95
7/9/2021 22:00,289.45
7/9/2021 22:10,230
7/9/2021 22:20,253.55
7/9/2021 22:30,275.05
7/9/2021 22:40,493.8
7/9/2021 22:50,489.75
7/9/2021 23:00,358.35
7/9/2021 23:10,268.5
7/9/2021 23:20,253.05
7/9/2021 23:30,228.95
7/9/2021 23:40,330.1
7/9/2021 23:50,505.4
7/10/2021 0:00,440.2
7/10/2021 0:10,358.5
7/10/2021 0:20,271.8
7/10/2021 0:30,229.45
7/10/2021 0:40,229.5
7/10/2021 0:50,387.65
7/10/2021 1:00,508.75
7/10/2021 1:10,394.9
7/10/2021 1:20,381.15
7/10/2021 1:30,236.15
7/10/2021 1:40,229.35
7/10/2021 1:50,230.05
7/10/2021 2:00,380.2
7/10/2021 2:10,516.35
7/10/2021 2:20,413.2
7/10/2021 2:30,350.75
7/10/2021 2:40,229.95
7/10/2021 2:50,227.55
7/10/2021 3:00,228.75
7/10/2021 3:10,339
7/10/2021 3:20,552.95
7/10/2021 3:30,421.9
7/10/2021 3:40,330.75
7/10/2021 3:50,229.4
7/10/2021 4:00,229.15
7/10/2021 4:10,228.95
7/10/2021 4:20,276.05
7/10/2021 4:30,537.35
7/10/2021 4:40,483.35
7/10/2021 4:50,315.7
7/10/2021 5:00,229.2
7/10/2021 5:10,229.75
7/10/2021 5:20,252.85
7/10/2021 5:30,229.15
7/10/2021 5:40,470.55
7/10/2021 5:50,552.2
7/10/2021 6:00,340.1
7/10/2021 6:10,230.65
7/10/2021 6:20,253.2
7/10/2021 6:30,230.15
7/10/2021 6:40,236.5
7/10/2021 6:50,365.1
7/10/2021 7:00,510.95
7/10/2021 7:10,462.55
7/10/2021 7:20,252.85
7/10/2021 7:30,229.2
7/10/2021 7:40,229.35
7/10/2021 7:50,257.85
7/10/2021 8:00,362.2
7/10/2021 8:10,403.4
7/10/2021 8:20,518.4
7/10/2021 8:30,366
7/10/2021 8:40,250.9
7/10/2021 8:50,251.75
7/10/2021 9:00,277.4
7/10/2021 9:10,374.4
7/10/2021 9:20,380.6
7/10/2021 9:30,400.15
7/10/2021 9:40,423.5
7/10/2021 9:50,267.1
7/10/2021 10:00,229.35
7/10/2021 10:10,257.75
7/10/2021 10:20,385.9
7/10/2021 10:30,357.1
7/10/2021 10:40,297.5
7/10/2021 10:50,429.95
7/10/2021 11:00,354.3
7/10/2021 11:10,229.05
7/10/2021 11:20,295.45
7/10/2021 11:30,361.35
7/10/2021 11:40,356.4
7/10/2021 11:50,263.65
7/10/2021 12:00,425.1
7/10/2021 12:10,416.25
7/10/2021 12:20,252.05
7/10/2021 12:30,292.8
7/10/2021 12:40,360.6
7/10/2021 12:50,358.85
7/10/2021 13:00,451.6
7/10/2021 13:10,391.15
7/10/2021 13:20,619.1
7/10/2021 13:30,457.55
7/10/2021 13:40,343.8
7/10/2021 13:50,398.4
7/10/2021 14:00,394.7
7/10/2021 14:10,286.7
7/10/2021 14:20,303.85
7/10/2021 14:30,473.6
7/10/2021 14:40,446.65
7/10/2021 14:50,363.65
7/10/2021 15:00,398.6
7/10/2021 15:10,394.55
7/10/2021 15:20,303.85
7/10/2021 15:30,312.25
7/10/2021 15:40,470.95
7/10/2021 15:50,424.3
7/10/2021 16:00,375.15
7/10/2021 16:10,398.95
7/10/2021 16:20,418.55
7/10/2021 16:30,274.4
7/10/2021 16:40,376.05
7/10/2021 16:50,467.25
7/10/2021 17:00,373.3
7/10/2021 17:10,378.85
7/10/2021 17:20,420.9
7/10/2021 17:30,394.5
7/10/2021 17:40,267.2
7/10/2021 17:50,436.1
7/10/2021 18:00,465.1
7/10/2021 18:10,296.6
7/10/2021 18:20,414.4
7/10/2021 18:30,397.5
7/10/2021 18:40,381.7
7/10/2021 18:50,342.8
7/10/2021 19:00,466.05
7/10/2021 19:10,383.8
7/10/2021 19:20,290.5
7/10/2021 19:30,404.8
7/10/2021 19:40,398.1
7/10/2021 19:50,364.7
7/10/2021 20:00,414.35
7/10/2021 20:10,467.05
7/10/2021 20:20,354.15
7/10/2021 20:30,300.15
7/10/2021 20:40,401.95
7/10/2021 20:50,397.2
7/10/2021 21:00,479.7
7/10/2021 21:10,466.45
7/10/2021 21:20,359.1
7/10/2021 21:30,263.65
7/10/2021 21:40,318.55
7/10/2021 21:50,397.6
7/10/2021 22:00,393.25
7/10/2021 22:10,525.3
7/10/2021 22:20,478.75
7/10/2021 22:30,263.05
7/10/2021 22:40,262.8
7/10/2021 22:50,345.8
7/10/2021 23:00,395.85
7/10/2021 23:10,443.95
7/10/2021 23:20,509.6
7/10/2021 23:30,510.6
7/10/2021 23:40,264.4
7/10/2021 23:50,263.75
7/11/2021 0:00,355.3
7/11/2021 0:10,402.15
7/11/2021 0:20,421.7
7/11/2021 0:30,466.95
7/11/2021 0:40,409.45
7/11/2021 0:50,263.95
7/11/2021 1:00,275.45
7/11/2021 1:10,376.25
7/11/2021 1:20,408.45
7/11/2021 1:30,381.45
7/11/2021 1:40,428.3
7/11/2021 1:50,468.45
7/11/2021 2:00,283.45
7/11/2021 2:10,274.85
7/11/2021 2:20,366.3
7/11/2021 2:30,393.45
7/11/2021 2:40,372
7/11/2021 2:50,263.6
7/11/2021 3:00,485.3
7/11/2021 3:10,410.15
7/11/2021 3:20,275.7
7/11/2021 3:30,354.7
7/11/2021 3:40,406.4
7/11/2021 3:50,352.2
7/11/2021 4:00,265.05
7/11/2021 4:10,278.7
7/11/2021 4:20,504.3
7/11/2021 4:30,386.95
7/11/2021 4:40,361
7/11/2021 4:50,393.7
7/11/2021 5:00,338.4
7/11/2021 5:10,278.8
7/11/2021 5:20,273
7/11/2021 5:30,264.75
7/11/2021 5:40,419.3
